shout_id,confederate,instance_id,node_id,user_id,composition,structure,condition,pattern_name,publish_at,content,liwc.anger
12485,no,535,127158,41869,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:06,maybe,0
12486,no,535,125548,39771,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:06,No mandates,0
12493,no,535,127157,41868,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:06,For now,0
12494,no,535,127362,42074,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:06,Yea,0
12496,no,535,126967,41678,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:06,No mandates,0
12497,no,536,127166,41877,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:06,6700,0
12500,no,536,127166,41877,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:07,@User 20,0
12501,no,536,125779,40403,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:07,Or more,0
12504,no,536,127341,42052,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:07,I never see,0
12509,no,535,127012,41723,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:07,U are right @ user 27,0
12510,no,536,127178,41889,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:07,What do u think the answer is,0
12514,no,536,127361,42073,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:07,I guessed 3500,0
12515,no,535,127349,42061,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:07,Yes,0
12516,no,535,127390,42102,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:07,"Yes, sure",0
12517,no,536,127404,42116,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:07,Its less than 100 guys,0
12518,no,536,127242,41953,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:07,6000,0
12519,no,536,127166,41877,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:07,I'm quite confident,0
12520,no,535,125785,40474,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:07,Definitely@18,0
12522,no,535,126967,41678,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:07,"User 27, lol",0
12524,no,535,127390,42102,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:07,Lol,0
12525,no,535,127284,41995,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:07,Yes,0
12528,no,535,125770,40285,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:07,3500,0
12531,no,535,127349,42061,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:07,Yes am doing good,0
12532,no,536,127166,41877,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:07,"Nope, wrong",0
12533,no,535,125548,39771,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:07,1000,0
12534,no,535,127284,41995,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:08,Lol,0
12535,no,535,126967,41678,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:08,"Hey, user 5",0
12536,no,535,127012,41723,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:08,Am ok ...what about you,0
12537,no,536,127242,41953,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:08,It can't be less than 100,0
12539,no,536,127404,42116,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:08,Cause its less than 10 cases per a million people,0
12540,no,536,127334,42045,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:08,How sure are u it's less than 100?,0
12541,no,536,125777,40365,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:08,Hola amigo,0
12542,no,536,127166,41877,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:08,Check the Internet,0
12543,no,535,125770,40285,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:08,500,0
12544,no,536,125771,40286,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:08,1649,0
12545,no,536,125784,40455,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:08,Hello,0
12546,no,536,125771,40286,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:08,I try checking but i can't find it,0
12547,no,535,122135,40348,aa,c,aa.c,Random - homog degree 4 - N30,2/1/22 13:08,600,0
12548,no,536,127166,41877,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:08,Hello and welcome,0
12550,no,536,127242,41953,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:09,It would at least give a day fever,0
12575,no,536,127334,42045,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:09,Pls can anyone give us a correct answer,0
12583,no,536,125771,40286,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:09,Whats the answer pls,0
12597,no,536,127334,42045,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:10,8000 is average answer,0
12605,no,536,125779,40403,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:11,I was only weak for a while,0
12606,no,536,127404,42116,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:11,Hahaa cause most people have imputed high values,0
12607,no,536,127232,41943,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:11,hi,0
12608,no,536,127166,41877,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:11,Lol,0
12610,no,536,127229,41940,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:11,hello,0
12611,no,536,125771,40286,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:11,I chose 9500,0
12612,no,536,125777,40365,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:11,Hello,0
12613,no,536,127166,41877,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:11,Hi,0
12614,no,536,127404,42116,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:12,Yeah,0
12616,no,536,127104,41815,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:12,4800,0
12617,no,536,127413,42125,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:12,Hi,0
12618,no,536,125777,40365,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:12,600,0
12619,no,536,127334,42045,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:12,Anyone knows the correct answer?,0
12620,no,536,127334,42045,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:12,For reals,0
12621,no,536,127341,42052,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:12,Hi,0
12622,no,536,127341,42052,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:13,What did you use,0
12623,no,536,127299,42010,aa,c,aa.c,Star - core 1 - 30 nodes,2/1/22 13:13,Hello,0
12625,no,537,127596,42221,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:49,hello,0
12626,no,537,131690,42120,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:49,Hi,0
12627,no,537,127495,42144,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:49,Hello guys,0
12628,no,537,127519,42168,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:49,Hello,0
12629,no,537,127596,42221,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:49,hello,0
12630,no,537,127547,41801,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:49,Hey,0
12631,no,537,127596,42221,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:50,how are you,0
12632,no,537,127521,42170,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:50,Hey,0
12633,no,537,127592,42217,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:50,Hello,0
12634,no,537,127494,42143,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:50,Evening,0
12635,no,537,127495,42144,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:50,Who is vaccinated here,0
12636,no,537,127545,40651,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:50,Hey there,0
12637,no,537,127596,42221,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:50,have you taken the vaccine,0
12638,no,537,131690,42120,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:50,I am,0
12639,no,537,127547,41801,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:50,I am,0
12640,no,537,127494,42143,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:51,I have,0
12641,no,537,127545,40651,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:51,I have not,0
12642,no,537,127541,40452,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:51,I have not,0
12643,no,537,127596,42221,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:51,do you consider taking it,0
12644,no,537,127521,42170,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:52,May be i will,0
12645,no,537,127592,42217,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:52,What did you pick,0
12646,no,537,127541,40452,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:52,"Yes, once I am free I will surely take it",0
12647,no,537,127545,40651,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:52,Yes I will consider it,0
12648,no,537,127554,41978,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:52,Hello,0
12649,no,537,127579,42204,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:52,Hello,0
12682,no,537,127519,42168,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:52,I will consider taking it after a week,0
12699,no,537,127596,42221,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:54,i think its good for our health,0
12700,no,537,127495,42144,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:54,I'm sure a lot as being vaccinated,0
12701,no,537,127547,41801,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:54,Yah,0
12702,no,537,127578,42203,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:54,Hello,0
12703,no,537,130151,38815,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:54,Yes,0
12704,no,537,130151,38815,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:55,Not at all confident,0
12705,no,537,127545,40651,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:55,Yes it is good,0
12706,no,537,127576,42201,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:55,What's the answer,0
12747,no,537,130151,38815,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:56,I'm not vaccinated,0
12754,no,537,127547,41801,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:57,I wonder if i am right,0
12755,no,537,127578,42203,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:57,Oh ok,0
12756,no,537,127495,42144,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:57,@user4 why are you not vaccinated,0
12758,no,537,130151,38815,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:57,I've heard bad reviews about it from other people that got vaccinated.,0
12760,no,537,127592,42217,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:57,Who knows,0
12761,no,537,127519,42168,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:58,I also heard that,0
12763,no,537,127495,42144,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:58,Some side effects right,0
12765,no,537,130151,38815,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:58,Yeah it's not good,0
12769,no,537,127547,41801,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:58,At all,0
12772,no,537,127541,40452,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:59,A lot of talks going on about side effects,0
12773,no,537,130151,38815,aa,d,aa.d,Random - homog degree 4 - N30,2/2/22 12:59,At all,0
12865,no,539,126991,41702,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:29,Whatsup,0
12866,no,539,131461,40923,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:29,What's up,0
12867,no,539,126991,41702,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:29,hi guys,0
12868,no,539,126508,41391,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:30,Hi,0
12869,no,539,131461,40923,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:30,Good I'm here with you guys,0
12870,no,539,127601,42227,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:30,Hi,0
12871,no,539,126412,40876,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:30,Kul,0
12872,no,539,131696,42234,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:30,Good,0
12873,no,539,126244,41215,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:30,Hello,0
12874,no,539,131461,40923,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:30,I'm Richard by name,0
12875,no,539,127327,42038,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:30,"Hi everyone. I've been vaccinated. No side effect so far, who experienced any?",0
12876,no,539,126422,40989,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:30,Hello guys,0
12877,no,539,126996,41707,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:30,Hello friends,0
12878,no,539,131696,42234,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:31,Okay @30,0
12879,no,539,131461,40923,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:31,No side effect on me as well,0
12880,no,539,126243,41214,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:31,Hi,0
12881,no,539,126412,40876,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:31,Nice 30,0
12882,no,539,127003,41714,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:31,Hi,0
12883,no,539,127593,42218,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:31,Cool,0
12884,no,539,126987,41698,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:31,Hi,0
12899,no,539,126220,41191,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:31,Hi,0
12902,no,539,131449,40892,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:31,Hi guys,0
12907,no,540,126995,41706,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:32,Hello guys,0
12912,no,540,131717,42255,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:32,hey,0
12913,no,539,127601,42227,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:32,Hiii,0
12914,no,540,126334,41305,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:32,Hey,0
12915,no,539,126996,41707,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:32,Hi,0
12920,no,540,127060,41771,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:32,Hello,0
12921,no,540,126421,40927,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:32,Hello guys,0
12922,no,540,127043,41754,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:32,Hey,0
12925,no,539,131461,40923,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:32,"How's vaccination at your side, hope it wasn't  stressful?",0
12928,no,540,127043,41754,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:33,Who is already vaccinated here,0
12929,no,540,126995,41706,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:33,Who has been vaccinated,0
12930,no,540,131442,40861,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:33,I am already vaccinated,0
12931,no,540,127572,42197,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:33,Hello,0
12932,no,540,131700,42238,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:33,Hey,0
12933,no,540,127060,41771,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:33,I,0
12936,no,540,131442,40861,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:33,I took moderna,0
12937,no,540,126334,41305,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:33,I am already,0
12938,no,540,126995,41706,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:33,That's great,0
12939,no,539,126412,40876,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:33,Hello,0
12941,no,540,131442,40861,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:33,First and second dose,0
12947,no,539,131696,42234,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:33,Not too bad,0
12948,no,539,127593,42218,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:33,Me too,0
12949,no,539,131461,40923,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:33,@21 that's serious,0
12952,no,540,131700,42238,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:34,How are you guys today,0
12953,no,539,126996,41707,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:34,Really,0
12957,no,540,126294,41265,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:34,Am vaccinated,0
12958,no,540,131442,40861,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:34,"User 11, I'm good",0
12960,no,540,127323,42034,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:34,Hi,0
12961,no,539,131461,40923,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:34,Which side are you at the US @21,0
12962,no,540,126334,41305,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:34,@21 why,0
12963,no,540,131717,42255,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:34,hello,0
12964,no,540,131442,40861,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:34,"User 21, your friend got 2 miscarriages because of vaccination?",0
12970,no,539,126991,41702,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:34,dotun,0
13007,no,539,127003,41714,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:35,Hi,0
13019,no,539,126996,41707,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:35,Wow,0
13030,no,539,127003,41714,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:35,Omo,0
13035,no,539,126220,41191,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:35,Am having stomach pain after taking the two doses,0
13036,no,539,131461,40923,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:35,Ops.. hope it's not because of the stuffs? @21,0
13038,no,540,131700,42238,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:35,"That's sad user 21, did you go for a check up",0
13039,no,539,126220,41191,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:36,I don't even know at all,0
13040,no,539,131461,40923,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:36,"@9, which side are you?",0
13046,no,540,131717,42255,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:36,how do you fill out guys,0
13051,no,539,126996,41707,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:36,Sorry guys,0
13052,no,539,126220,41191,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:36,United States,0
13060,no,540,127572,42197,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:37,"User 21-Sorry for your friend, miscarriage",0
13063,no,539,126996,41707,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:37,Yh,0
13069,no,539,126220,41191,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:37,The vaccine is having negative effect with my body type,0
13070,no,539,126996,41707,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:38,Why do you think ao,0
13071,no,540,127060,41771,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:38,It's a complicated case,0
13098,no,540,131442,40861,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:38,"You don't need to be scared, the vaccination is safe and effective",0
13099,no,539,127003,41714,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:38,Really?,0
13106,no,540,131442,40861,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:38,It is just like all other vaccination we get,0
13110,no,539,127003,41714,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:38,The vaccine seems ok,0
13115,no,540,127323,42034,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:39,How are you all doing,0
13118,no,540,131442,40861,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:40,I am confident about it,0
13119,no,540,131717,42255,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:40,hello,0
13120,no,540,127323,42034,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:40,How are you all feeling,0
13121,no,540,127571,42196,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:40,The vaccine is necessary,0
13124,no,540,127323,42034,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:40,Yes it is and I plan on getting it soon,0
13125,no,540,127060,41771,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:40,The Government made it necessary,0
13127,no,540,126334,41305,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:41,Guys get vaccination,0
13130,no,540,131700,42238,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:41,User 25 what makes you so sure?,0
13133,no,540,131717,42255,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:42,"not yet vaccinated, how can you encourage me",0
13414,no,544,126993,41704,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:58,Hi,0
13415,no,544,126993,41704,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:58,How's it going guy's?,0
13416,no,544,127001,41712,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:58,Good evening,0
13417,no,544,127004,41715,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:58,Hi,0
13418,no,544,127001,41712,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:58,How u doing here,0
13419,no,544,127365,42077,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:59,Going fine,0
13420,no,544,127001,41712,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:59,I love you all,0
13421,no,544,127001,41712,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:59,How do u all do,0
13422,no,544,127001,41712,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:59,How was ur day guys,0
13424,no,544,127001,41712,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:59,Health is wealth,0
13425,no,544,126260,41231,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:59,Yes,0
13427,no,544,127001,41712,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:59,Let's all try to get vaccinated soon,0
13428,no,544,126778,41541,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 16:59,Hi,0
13429,no,544,131712,42250,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:00,I've gotten mine,0
13430,no,544,131712,42250,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:00,Two doses,0
13432,no,544,127001,41712,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:00,Nice one,0
13433,no,544,126260,41231,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:00,I too have gotten,0
13434,no,544,127484,42133,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:00,Nope don&#x2019;t do it,0
13435,no,544,126502,41385,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:00,Hi,0
13436,no,544,126993,41704,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:00,Ol,0
13437,no,544,131712,42250,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:00,And it didn't react strangely,0
13438,no,544,127573,42198,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:00,Hello,0
13440,no,544,127484,42133,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:00,its not safe,0
13441,no,544,127001,41712,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:00,Leta all remainder to be safety conscious,0
13444,no,544,126778,41541,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:00,It's safe,0
13447,no,544,126260,41231,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:00,I think it&#x2019;s safe,0
13450,no,544,127175,41886,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:01,"It's very safe, i suggest",0
13451,no,544,126970,41681,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:01,Hello,0
13454,no,544,126228,41199,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:01,Great,0
13482,no,544,127001,41712,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:01,You are all wonderful,0
13499,no,544,127274,41985,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:01,Hello,0
13502,no,544,126591,41458,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:01,You are all great,0
13506,no,544,126993,41704,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:01,You to,0
13510,no,544,127001,41712,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:01,Very happy to be here,0
13511,no,544,126591,41458,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:02,Love you all,0
13512,no,544,127514,42163,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:02,The vaccine is safe I got mine also,0
13513,no,544,126993,41704,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:02,Same,0
13515,no,544,127514,42163,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:02,And I got no allergies,0
13528,no,544,127514,42163,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:02,"Who got allergies, share you experience",0
13532,no,544,127484,42133,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:02,It&#x2019;s not safe,0
13533,no,544,127149,41860,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:02,Hey,0
13534,no,544,126591,41458,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:02,I love you all,0
13538,no,544,127514,42163,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:03,I think its because of the side effects for them which they might not be able to manage,0
13541,no,544,126993,41704,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:03,Hi,0
13542,no,544,126778,41541,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:03,But it's not just advisable for some set of people,0
13548,no,544,126999,41710,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:03,Hello,0
13549,no,544,127501,42150,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:03,Hi,0
13558,no,544,131712,42250,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:03,No allergies,0
13565,no,544,127175,41886,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:03,I personally did not react,0
13572,no,544,126228,41199,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:04,Great,0
13646,no,544,126778,41541,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:04,It depends on body system at times,0
13656,no,544,127514,42163,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:05,Does it have a long term effects,0
13666,no,544,127514,42163,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:05,Sorry for that user 21,0
13670,no,544,127001,41712,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:05,Guys,0
13680,no,544,127001,41712,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:05,Computer,0
13682,no,544,126993,41704,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:05,Yh,0
13690,no,544,126993,41704,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:06,Cnat get enough of your chats folks,0
13693,no,544,127001,41712,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:06,Treatment,0
13695,no,544,127004,41715,m,c,m.c,Star - core 1 - 30 nodes,2/2/22 17:06,Guys weldone,0
